,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp,expected_bpm,expected_vorp
1,Joe Alexander,added Joe Alexander to MIL,-2506.0,-0.3,2008-06-26 00:00:00,1,MIL,/players/a/alexajo01.html,0.0,draft,-2506.0,-0.3,0.0,0.0,False,-2506.0,-0.3,-2506.0,-0.3,-42,-23,8,8,-2682.0,-0.3,26464.8,18.2
2,Luc Mbah a Moute,added Luc Mbah a Moute to MIL,-11518.399999999998,1.2999999999999998,2008-06-26 00:00:00,1,MIL,/players/m/mbahalu01.html,0.0,draft,-11518.399999999998,1.2999999999999998,0.0,0.0,False,-11518.399999999998,1.2999999999999998,-14024.399999999998,0.9999999999999998,15,-22,37,37,-24057.0,2.0,-5402.8,0.0
24,Brandon Jennings,added Brandon Jennings to MIL,14123.500000000002,8.700000000000001,2009-06-25 00:00:00,1,MIL,/players/j/jennibr01.html,11.0,draft,14123.500000000002,8.700000000000001,0.0,0.0,False,14123.500000000002,8.700000000000001,8381.700000000004,6.9,-3,1,10,10,13475.2,11.8,13298.4,13.3
25,Jodie Meeks,added Jodie Meeks to MIL,-1458.0,-0.1,2009-06-25 00:00:00,1,MIL,/players/m/meeksjo01.html,11.0,draft,-1458.0,-0.1,0.0,0.0,False,-1458.0,-0.1,6923.700000000004,6.800000000000001,22,-3,41,41,-7266.0,4.2,-6008.8,0.0
53,Larry Sanders,added Larry Sanders to MIL,-4674.7,1.2999999999999998,2010-06-24 00:00:00,1,MIL,/players/s/sandela01.html,20.0,draft,-4674.7,1.2999999999999998,0.0,0.0,False,-4674.7,1.2999999999999998,19296.80000000001,9.399999999999999,-6,-30,15,15,-5098.5,1.1,0.0,2.3
54,Darington Hobson,added Darington Hobson to MIL,-507.0,-0.1,2010-06-24 00:00:00,1,MIL,/players/h/hobsoda01.html,20.0,draft,-507.0,-0.1,0.0,0.0,False,-507.0,-0.1,18789.80000000001,9.299999999999999,-4,9,37,37,-507.0,-0.1,-1803.0,0.0
69,Jon Leuer,added Jon Leuer to MIL,-166.5,0.2,2011-06-23 00:00:00,1,MIL,/players/l/leuerjo01.html,30.0,draft,-166.5,0.2,0.0,0.0,False,-166.5,0.2,4776.6000000000095,5.699999999999999,19,6,40,40,-4161.5,2.0,-7238.0,0.0
93,John Henson,added John Henson to MIL,-4382.1,2.9000000000000004,2012-06-28 00:00:00,1,MIL,/players/h/hensojo01.html,37.0,draft,-4382.1,2.9000000000000004,0.0,0.0,False,-4382.1,2.9000000000000004,-3867.499999999981,8.299999999999999,-2,-21,14,14,-4376.0,3.4,0.0,4.1
94,Doron Lamb,added Doron Lamb to MIL,-2492.0,-0.5,2012-06-28 00:00:00,1,MIL,/players/l/lambdo01.html,37.0,draft,-2492.0,-0.5,0.0,0.0,False,-2492.0,-0.5,-6359.499999999981,7.799999999999999,-13,2,42,42,-7377.599999999999,-1.2,-10458.4,-0.2
106,Giannis Antetokounmpo,added Giannis Antetokounmpo to MIL,0.0,0.0,2013-06-27 00:00:00,1,MIL,/players/a/antetgi01.html,45.0,draft,189411.5,62.199999999999996,0.0,0.0,False,0.0,0.0,-6850.099999999982,4.699999999999999,14,14,15,15,189167.80000000002,62.4,0.0,3.0
143,Jabari Parker,added Jabari Parker to MIL,0.0,0.0,2014-06-26 00:00:00,1,MIL,/players/p/parkeja01.html,64.0,draft,-4569.8,1.7,0.0,0.0,False,0.0,0.0,-40276.2,3.6999999999999993,-19,-39,2,2,-6828.0,2.5,99408.3,32.2
144,Damien Inglis,added Damien Inglis to MIL,0.0,0.0,2014-06-26 00:00:00,1,MIL,/players/i/inglida01.html,64.0,draft,-873.5999999999999,-0.1,0.0,0.0,False,0.0,0.0,-40276.2,3.6999999999999993,-5,10,31,31,-873.5999999999999,-0.1,-3491.1000000000004,0.0
145,Johnny O'Bryant,added Johnny O'Bryant to MIL,0.0,0.0,2014-06-26 00:00:00,1,MIL,/players/o/obryajo01.html,64.0,draft,-8552.3,-1.5,0.0,0.0,False,0.0,0.0,-40276.2,3.6999999999999993,-23,-14,36,36,-10440.800000000001,-1.8,-4725.900000000001,-0.1
176,Rashad Vaughn,added Rashad Vaughn to MIL,0.0,0.0,2015-06-25 00:00:00,1,MIL,/players/v/vaughra01.html,82.0,draft,-7579.4,-1.1,0.0,0.0,False,0.0,0.0,-59262.8,9.699999999999998,-39,-31,17,17,-7853.700000000001,-1.2,0.0,4.4
194,Thon Maker,added Thon Maker to MIL,0.0,0.0,2016-06-23 00:00:00,1,MIL,/players/m/makerth01.html,96.0,draft,-5457.0,-0.3,0.0,0.0,False,0.0,0.0,-42909.6,15.0,-25,-34,10,10,-7610.400000000001,-0.1,5539.5,9.8
195,Malcolm Brogdon,added Malcolm Brogdon to MIL,0.0,0.0,2016-06-23 00:00:00,1,MIL,/players/b/brogdma01.html,96.0,draft,1514.4000000000005,3.0,0.0,0.0,False,0.0,0.0,-42909.6,15.0,29,31,36,36,17525.3,11.2,-3060.3999999999996,-0.1
