,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp,expected_bpm,expected_vorp
6,Brandon Hunter,added Brandon Hunter to BOS,-974.4,0.0,2003-06-26 00:00:00,1,BOS,/players/h/huntebr01.html,1.0,draft,-974.4,0.0,0.0,0.0,False,-974.4,0.0,1698.0,-0.7,21,36,56,56,-2331.0,-0.3,20,35
35,Al Jefferson,added Al Jefferson to BOS,-3024.2,1.5,2004-06-24 00:00:00,1,BOS,/players/j/jeffeal01.html,10.0,draft,-3024.2,1.5,0.0,0.0,False,-3024.2,1.5,-1684.1999999999998,10.6,9,11,15,15,31558.8,21.3,4,6
36,Delonte West,added Delonte West to BOS,6195.8,4.300000000000001,2004-06-24 00:00:00,1,BOS,/players/w/westde01.html,10.0,draft,6195.8,4.300000000000001,0.0,0.0,False,6195.8,4.300000000000001,4511.6,14.9,9,14,24,24,10657.800000000001,8.7,10,14
37,Tony Allen,added Tony Allen to BOS,-2327.7999999999997,2.5,2004-06-24 00:00:00,1,BOS,/players/a/allento01.html,10.0,draft,-2327.7999999999997,2.5,0.0,0.0,False,-2327.7999999999997,2.5,2183.8000000000006,17.4,14,13,25,25,5416.5,10.4,12,11
38,Justin Reed,added Justin Reed to BOS,-2640.6,-0.5,2004-06-24 00:00:00,1,BOS,/players/r/reedju01.html,10.0,draft,-2640.6,-0.5,0.0,0.0,False,-2640.6,-0.5,-456.7999999999993,16.9,-2,4,40,40,-8472.4,-1.4,36,42
57,Gerald Green,added Gerald Green to BOS,-7373.0,-0.4,2005-06-28 00:00:00,1,BOS,/players/g/greenge01.html,18.0,draft,-7373.0,-0.4,0.0,0.0,False,-7373.0,-0.4,54883.700000000004,38.8,-7,-27,18,18,-16933.8,2.4,45,25
58,Ryan Gomes,added Ryan Gomes to BOS,-4836.2,0.6,2005-06-28 00:00:00,1,BOS,/players/g/gomesry01.html,18.0,draft,-4836.2,0.6,0.0,0.0,False,-4836.2,0.6,50047.50000000001,39.4,24,-1,50,50,-21540.800000000003,1.4,51,26
59,Orien Greene,added Orien Greene to BOS,-5434.0,-0.8,2005-06-28 00:00:00,1,BOS,/players/g/greenor01.html,18.0,draft,-5434.0,-0.8,0.0,0.0,False,-5434.0,-0.8,44613.50000000001,38.6,2,19,53,53,-7152.999999999999,-1.0,34,51
96,Jeff Green,added Jeff Green to BOS,-6513.8,1.8,2007-06-28 00:00:00,1,BOS,/players/g/greenje02.html,31.0,draft,-6513.8,1.8,0.0,0.0,False,-6513.8,1.8,92798.9,54.800000000000004,-10,-43,5,5,-46488.399999999994,4.6,48,15
97,Gabe Pruitt,added Gabe Pruitt to BOS,-1261.2,-0.1,2007-06-28 00:00:00,1,BOS,/players/p/pruitga01.html,31.0,draft,-1261.2,-0.1,0.0,0.0,False,-1261.2,-0.1,91537.7,54.7,2,13,32,32,-1290.8,-0.1,19,30
119,J.R. Giddens,added J.R. Giddens to BOS,-387.9,-0.1,2008-06-26 00:00:00,1,BOS,/players/g/giddejr01.html,41.0,draft,-387.9,-0.1,0.0,0.0,False,-387.9,-0.1,232189.20000000004,93.7,-7,12,30,30,-1062.1,-0.1,18,37
120,Semih Erden,added Semih Erden to BOS,-1221.3,0.0,2008-06-26 00:00:00,1,BOS,/players/e/erdense01.html,41.0,draft,-1221.3,0.0,0.0,0.0,False,-1221.3,0.0,230967.90000000005,93.7,16,37,60,60,-3340.8,-0.4,23,43
128,Lester Hudson,added Lester Hudson to BOS,-231.0,0.0,2009-06-25 00:00:00,1,BOS,/players/h/hudsole01.html,49.0,draft,-231.0,0.0,0.0,0.0,False,-231.0,0.0,225972.80000000008,93.20000000000002,23,37,58,58,-1247.4,0.0,21,34
139,Avery Bradley,added Avery Bradley to BOS,-12957.8,-0.7999999999999999,2010-06-24 00:00:00,1,BOS,/players/b/bradlav01.html,56.0,draft,-19654.0,0.9999999999999999,0.0,0.0,False,-12957.8,-0.7999999999999999,212248.2000000001,94.20000000000002,-31,-32,19,19,-43562.4,-1.8,51,50
140,Luke Harangody,added Luke Harangody to BOS,-1253.2,-0.2,2010-06-24 00:00:00,1,BOS,/players/h/haranlu01.html,56.0,draft,-1253.2,-0.2,0.0,0.0,False,-1253.2,-0.2,210995.0000000001,94.00000000000001,9,18,52,52,-3048.5,-0.3,34,42
160,MarShon Brooks,added MarShon Brooks to BOS,-160.60000000000002,0.0,2011-06-23 00:00:00,1,BOS,/players/b/brookma01.html,69.0,draft,-160.60000000000002,0.0,0.0,0.0,False,-160.60000000000002,0.0,220260.20000000013,98.20000000000003,-2,-6,25,25,-5529.6,0.4,31,27
161,E'Twaun Moore,added E'Twaun Moore to BOS,-794.4,0.0,2011-06-23 00:00:00,1,BOS,/players/m/mooreet01.html,69.0,draft,-794.4,0.0,0.0,0.0,False,-794.4,0.0,219465.80000000013,98.20000000000003,26,5,55,55,-23871.6,0.2,50,29
178,Jared Sullinger,added Jared Sullinger to BOS,-1680.5999999999995,2.8,2012-06-28 00:00:00,1,BOS,/players/s/sullija01.html,81.0,draft,-1680.5999999999995,2.8,0.0,0.0,False,-1680.5999999999995,2.8,217352.8000000001,103.70000000000002,4,-2,21,21,-2612.8,2.7,23,17
179,Fab Melo,added Fab Melo to BOS,-273.59999999999997,-0.1,2012-06-28 00:00:00,1,BOS,/players/m/melofa01.html,81.0,draft,-273.59999999999997,-0.1,0.0,0.0,False,-273.59999999999997,-0.1,217079.2000000001,103.60000000000002,-9,10,22,22,-273.59999999999997,-0.1,12,31
180,Kris Joseph,added Kris Joseph to BOS,-410.40000000000003,-0.1,2012-06-28 00:00:00,1,BOS,/players/j/josepkr01.html,81.0,draft,-410.40000000000003,-0.1,0.0,0.0,False,-410.40000000000003,-0.1,216668.8000000001,103.50000000000003,19,38,51,51,-534.6,-0.1,13,31
241,Marcus Smart,added Marcus Smart to BOS,0.0,0.0,2014-06-26 00:00:00,1,BOS,/players/s/smartma01.html,110.0,draft,-4463.2,7.6000000000000005,0.0,0.0,False,0.0,0.0,205904.80000000005,106.40000000000005,-7,-30,6,6,-7490.400000000001,7.7,36,13
242,James Young,added James Young to BOS,0.0,0.0,2014-06-26 00:00:00,1,BOS,/players/y/youngja01.html,110.0,draft,-2310.3,-0.2,0.0,0.0,False,0.0,0.0,205904.80000000005,106.40000000000005,-19,-7,17,17,-2760.7999999999997,-0.3,24,36
293,Terry Rozier,added Terry Rozier to BOS,0.0,0.0,2015-06-25 00:00:00,1,BOS,/players/r/roziete01.html,130.0,draft,319.3000000000004,2.8,0.0,0.0,False,0.0,0.0,227331.40000000005,112.10000000000005,7,5,16,16,3662.2000000000003,10.2,11,9
294,R.J. Hunter,added R.J. Hunter to BOS,0.0,0.0,2015-06-25 00:00:00,1,BOS,/players/h/hunterj01.html,130.0,draft,-567.9,0.0,0.0,0.0,False,0.0,0.0,227331.40000000005,112.10000000000005,-1,11,28,28,-790.0,0.0,17,29
295,Jordan Mickey,added Jordan Mickey to BOS,0.0,0.0,2015-06-25 00:00:00,1,BOS,/players/m/mickejo01.html,130.0,draft,-748.2,-0.1,0.0,0.0,False,0.0,0.0,227331.40000000005,112.10000000000005,-1,11,33,33,-2313.6,-0.3,22,34
317,Jaylen Brown,added Jaylen Brown to BOS,0.0,0.0,2016-06-23 00:00:00,1,BOS,/players/b/brownja02.html,146.0,draft,5702.500000000001,10.799999999999999,0.0,0.0,False,0.0,0.0,231600.30000000005,121.60000000000007,-6,-7,3,3,5532.9,10.8,10,9
318,Guerschon Yabusele,added Guerschon Yabusele to BOS,0.0,0.0,2016-06-23 00:00:00,1,BOS,/players/y/yabusgu01.html,146.0,draft,-959.7,0.0,0.0,0.0,False,0.0,0.0,231600.30000000005,121.60000000000007,-1,-12,16,16,-2857.2,0.4,28,17
322,Demetrius Jackson,added Demetrius Jackson to BOS,0.0,0.0,2016-06-23 00:00:00,1,BOS,/players/j/jacksde01.html,146.0,draft,166.60000000000002,0.1,0.0,0.0,False,0.0,0.0,231600.30000000005,121.60000000000007,24,31,45,45,-68.0,0.1,14,21
324,Abdel Nader,added Abdel Nader to BOS,0.0,0.0,2016-06-23 00:00:00,1,BOS,/players/n/naderab01.html,146.0,draft,-2766.6,-0.4,0.0,0.0,False,0.0,0.0,231600.30000000005,121.60000000000007,14,21,58,58,-6715.8,-0.4,37,44
341,Jayson Tatum,added Jayson Tatum to BOS,0.0,0.0,2017-06-22 00:00:00,1,BOS,/players/t/tatumja01.html,159.0,draft,76339.7,29.199999999999996,0.0,0.0,False,0.0,0.0,274051.3,141.80000000000004,2,2,3,3,76399.0,29.3,1,1
342,Semi Ojeleye,added Semi Ojeleye to BOS,0.0,0.0,2017-06-22 00:00:00,1,BOS,/players/o/ojelese01.html,159.0,draft,-11779.7,-1.1,0.0,0.0,False,0.0,0.0,274051.3,141.80000000000004,-13,-11,37,37,-13977.4,-1.5,48,50
343,Kadeem Allen,added Kadeem Allen to BOS,0.0,0.0,2017-06-22 00:00:00,1,BOS,/players/a/allenka01.html,159.0,draft,-823.9,-0.2,0.0,0.0,False,0.0,0.0,274051.3,141.80000000000004,28,28,53,53,-768.0,0.1,25,25
344,Jabari Bird,added Jabari Bird to BOS,0.0,0.0,2017-06-22 00:00:00,1,BOS,/players/b/birdja01.html,159.0,draft,-356.5,0.0,0.0,0.0,False,0.0,0.0,274051.3,141.80000000000004,26,35,56,56,-356.5,0.0,21,29
376,Robert Williams,added Robert Williams to BOS,0.0,0.0,2018-06-21 00:00:00,1,BOS,/players/w/williro04.html,184.0,draft,21039.4,7.5,0.0,0.0,False,0.0,0.0,397115.99999999994,187.40000000000003,17,22,27,27,22343.8,7.9,5,10
391,Romeo Langford,added Romeo Langford to BOS,0.0,0.0,2019-06-20 00:00:00,1,BOS,/players/l/langfro01.html,198.0,draft,-3988.4,-0.3,0.0,0.0,False,0.0,0.0,423052.49999999994,200.90000000000003,-37,-26,14,14,-7711.2,-0.8,40,51
393,Grant Williams,added Grant Williams to BOS,0.0,0.0,2019-06-20 00:00:00,1,BOS,/players/w/willigr01.html,198.0,draft,-10026.2,0.6000000000000001,0.0,0.0,False,0.0,0.0,423052.49999999994,200.90000000000003,-2,-30,22,22,-16549.0,0.3,52,24
394,Tremont Waters,added Tremont Waters to BOS,0.0,0.0,2019-06-20 00:00:00,1,BOS,/players/w/watertr01.html,198.0,draft,-821.1,-0.1,0.0,0.0,False,0.0,0.0,423052.49999999994,200.90000000000003,18,32,51,51,-1221.0,-0.1,19,32
423,Aaron Nesmith,added Aaron Nesmith to BOS,0.0,0.0,2020-11-18 00:00:00,1,BOS,/players/n/nesmiaa01.html,220.0,draft,-4609.0,-0.5,0.0,0.0,False,0.0,0.0,424364.69999999984,208.80000000000007,-11,-34,14,14,-11597.6,0.2,48,25
424,Payton Pritchard,added Payton Pritchard to BOS,0.0,0.0,2020-11-18 00:00:00,1,BOS,/players/p/pritcpa01.html,220.0,draft,7628.200000000001,5.5,0.0,0.0,False,0.0,0.0,424364.69999999984,208.80000000000007,19,19,26,26,7571.3,5.5,7,7
507,Taylor Hendricks,added Taylor Hendricks to UTA,0.0,0.0,2023-06-22 00:00:00,1,UTA,/players/h/hendrta01.html,268.0,draft,-1632.1000000000001,0.1,0.0,0.0,False,0.0,0.0,384588.29999999993,195.20000000000016,-6,-18,9,9,-1675.8,0.1,27,15
508,Keyone George,added Keyone George to UTA,0.0,0.0,2023-06-22 00:00:00,1,UTA,/players/g/georgke01.html,268.0,draft,-13570.2,-1.3,0.0,0.0,False,0.0,0.0,384588.29999999993,195.20000000000016,-32,-37,16,16,-13262.699999999999,-1.3,53,48
509,Brice Sensabaugh,added Brice Sensabaugh to UTA,0.0,0.0,2023-06-22 00:00:00,1,UTA,/players/s/sensabr01.html,268.0,draft,-5117.4,-0.3,0.0,0.0,False,0.0,0.0,384588.29999999993,195.20000000000016,-12,-13,28,28,-5342.4,-0.4,41,40
533,Cody Williams,added Cody Williams to UTA,0.0,0.0,2024-06-26 00:00:00,1,UTA,/players/w/willico04.html,284.0,draft,-7738.0,-1.4,0.0,0.0,False,0.0,0.0,369272.8,194.50000000000014,-41,-41,10,10,-7844.0,-1.4,51,51
534,Isaiah Collier,added Isaiah Collier to UTA,0.0,0.0,2024-06-26 00:00:00,1,UTA,/players/c/colliis01.html,284.0,draft,-9746.699999999999,-1.6,0.0,0.0,False,0.0,0.0,369272.8,194.50000000000014,-24,-23,29,29,-9746.699999999999,-1.6,52,53
535,Kyle Filipowski,added Kyle Filipowski to UTA,0.0,0.0,2024-06-26 00:00:00,1,UTA,/players/f/filipky01.html,284.0,draft,-1315.8,0.4,0.0,0.0,False,0.0,0.0,369272.8,194.50000000000014,27,4,32,32,-1713.6,0.3,28,5
536,Cody Williams,added Cody Williams to UTA,0.0,0.0,2024-06-26 00:00:00,1,UTA,/players/w/willico04.html,285.0,draft,-7738.0,-1.4,0.0,0.0,True,0.0,0.0,369272.8,194.50000000000014,-41,-41,10,10,-7844.0,-1.4,51,51
537,Isaiah Collier,added Isaiah Collier to UTA,0.0,0.0,2024-06-26 00:00:00,1,UTA,/players/c/colliis01.html,285.0,draft,-9746.699999999999,-1.6,0.0,0.0,True,0.0,0.0,369272.8,194.50000000000014,-24,-23,29,29,-9746.699999999999,-1.6,52,53
538,Kyle Filipowski,added Kyle Filipowski to UTA,0.0,0.0,2024-06-26 00:00:00,1,UTA,/players/f/filipky01.html,285.0,draft,-1315.8,0.4,0.0,0.0,True,0.0,0.0,369272.8,194.50000000000014,27,4,32,32,-1713.6,0.3,28,5
